TIME,IP_TOT_RECV_PKTS,IP_FWD,IP_UNK,IP_IN_PKTS_DISC,IP_IN_PKTS_DEL,IP_REQ_SENT,IP_OUT_PKTS_DROP,TCP_ACT_CONN,TCP_PASS_CONN,TCP_FAIL_CONN_ATTMP,TCP_CONN_RES_RECV,TCP_CONN_ESTAB,TCP_SEGM_RECV,TCP_SEGM_SENT,TCP_SEGM_RETANS,TCP_BAD_SEGM_RECV,TCP_REST_SENT,WLAN0_RX_BYTES,WLAN0_RX_PKTS,WLAN0_RX_ERR,WLAN0_RX_DROP,WLAN0_RX_OVERRUN,WLAN0_RX_MCAST,WLAN0_TX_BYTES,WLAN0_TX_PKTS,WLAN0_TX_ERR,WLAN0_TX_DROP,WLAN0_TX_OVERRUN,WLAN0_TX_MCAST
1670312386.3004215,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312386.409755,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312386.5625446,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312386.709109,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312386.86437,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312387.0609949,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312387.3036416,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312387.5411987,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312387.759018,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312387.9659405,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312388.108352,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312388.2337885,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312388.340883,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312388.4417207,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
